completitud_%,completitud_por_pais,gap_medio,gap_maximo,n_gaps,cv_medio,cv_std,densidad_temporal_media
36.37820512820513,"{'Bélgica-Luxemburgo': 51.6559829059829, 'Checoslovaq': 40.43803418803419, 'Etiopía RDP': 38.265669515669515, 'Territorio de las Islas del Pacífico': 6.926638176638177, 'URSS': 40.49145299145299, 'Yugoslav RFS': 40.49145299145299}",23.55824175824176,39,910,0.26287520780637474,0.5896072307292827,32.5
