completitud_%,completitud_por_pais,gap_medio,gap_maximo,n_gaps,cv_medio,cv_std,densidad_temporal_media
56.36583746541126,"{'Afganistán': 58.13172043010753, 'Albania': 56.59722222222222, 'Alemania': 56.395609318996414, 'América central': 57.482078853046595, 'América del Sur': 57.482078853046595, 'América septentrional': 58.13172043010753, 'Américas': 58.13172043010753, 'Angola': 56.462813620071685, 'Antigua y Barbuda': 51.56810035842294, 'Arabia Saudita': 56.854838709677416, 'Argelia': 58.13172043010753, 'Argentina': 57.482078853046595, 'Asia': 58.13172043010753, 'Asia meridional': 58.13172043010753, 'Asia occidental': 58.13172043010753, 'Asia oriental': 58.13172043010753, 'Asia sudoriental': 58.13172043010753, 'Australia': 58.47894265232975, 'Australia y Nueva Zelandia': 58.13172043010753, 'Austria': 56.395609318996414, 'Bahamas': 53.51702508960574, 'Bahrein': 49.37275985663082, 'Bangladesh': 57.15725806451613, 'Barbados': 53.68503584229391, 'Belice': 57.15725806451613, 'Benin': 57.15725806451613, 'Bhután': 56.07078853046595, 'Bolivia (Estado Plurinacional de)': 57.15725806451613, 'Botswana': 54.06586021505376, 'Brasil': 57.482078853046595, 'Brunei Darussalam': 57.15725806451613, 'Bulgaria': 58.43413978494624, 'Burkina Faso': 57.15725806451613, 'Burundi': 58.13172043010753, 'Cabo Verde': 54.49148745519713, 'Camboya': 57.15725806451613, 'Camerún': 56.462813620071685, 'Canadá': 55.74596774193548, 'Chad': 56.462813620071685, 'Chile': 57.482078853046595, 'China': 58.13172043010753, 'China, Continental': 58.13172043010753, 'China, RAE de Hong Kong': 55.16353046594982, 'China, Taiwán provincia de': 55.645161290322584, 'Chipre': 55.74596774193548, 'Colombia': 57.482078853046595, 'Comoras': 55.21953405017921, 'Congo': 57.0676523297491, 'Costa Rica': 57.15725806451613, 'Cuba': 57.482078853046595, ""Côte d'Ivoire"": 56.462813620071685, 'Dinamarca': 56.395609318996414, 'Djibouti': 50.62724014336918, 'Dominica': 55.07392473118279, 'Ecuador': 57.482078853046595, 'Egipto': 57.482078853046595, 'El Caribe': 58.13172043010753, 'El Salvador': 56.462813620071685, 'Emiratos Árabes Unidos': 53.01299283154122, 'España': 57.829301075268816, 'Estados Unidos de América': 58.47894265232975, 'Eswatini': 55.39874551971326, 'Europa': 58.13172043010753, 'Europa meridional': 58.13172043010753, 'Europa occidental': 58.13172043010753, 'Europa oriental': 58.13172043010753, 'Europa septentrional': 56.04838709677419, 'Fiji': 56.462813620071685, 'Filipinas': 57.482078853046595, 'Finlandia': 56.395609318996414, 'Francia': 58.47894265232975, 'Gabón': 57.482078853046595, 'Gambia': 55.35394265232975, 'Ghana': 57.15725806451613, 'Granada': 55.869175627240146, 'Grecia': 58.47894265232975, 'Guatemala': 57.482078853046595, 'Guinea': 57.482078853046595, 'Guinea Ecuatorial': 47.479838709677416, 'Guinea-Bissau': 55.39874551971326, 'Guyana': 56.09318996415771, 'Haití': 55.913978494623656, 'Honduras': 57.15725806451613, 'Hungría': 58.47894265232975, 'Import netos alim en Des': 58.13172043010753, 'India': 57.80689964157706, 'Indonesia': 57.482078853046595, 'Iraq': 57.15725806451613, 'Irlanda': 56.395609318996414, 'Irán (República Islámica del)': 57.11245519713262, 'Islandia': 51.534498207885306, 'Islas Salomón': 52.721774193548384, 'Israel': 55.017921146953405, 'Italia': 58.47894265232975, 'Jamaica': 57.482078853046595, 'Japón': 57.829301075268816, 'Jordania': 55.07392473118279, 'Kenya': 57.15725806451613, 'Kuwait': 54.14426523297491, 'Lesotho': 54.49148745519713, 'Liberia': 55.21953405017921, 'Libia': 54.704301075268816, 'Los países menos desarrollados': 58.13172043010753, 'Líbano': 55.39874551971326, 'Madagascar': 56.462813620071685, 'Malasia': 58.13172043010753, 'Malawi': 56.462813620071685, 'Malta': 55.39874551971326, 'Malí': 57.15725806451613, 'Marruecos': 56.78763440860215, 'Mauricio': 56.92204301075269, 'Mauritania': 57.482078853046595, 'Melanesia': 57.15725806451613, 'Micronesia': 51.60170250896057, 'Mongolia': 55.07392473118279, 'Mozambique': 57.15725806451613, 'Mundo': 58.47894265232975, 'Myanmar': 57.482078853046595, 'México': 57.482078853046595, 'Namibia': 55.39874551971326, 'Nepal': 55.76836917562724, 'Nicaragua': 56.462813620071685, 'Nigeria': 57.482078853046595, 'Noruega': 55.74596774193548, 'Nueva Caledonia': 50.7168458781362, 'Nueva Zelandia': 56.395609318996414, 'Níger': 56.462813620071685, 'OECD': 58.13172043010753, 'Oceanía': 58.13172043010753, 'Omán': 55.39874551971326, 'Pakistán': 57.15725806451613, 'Panamá': 57.482078853046595, 'Papua Nueva Guinea': 56.09318996415771, 'Paraguay': 57.482078853046595, 'Países Anexo I': 58.47894265232975, 'Países Bajos (Reino de los)': 56.395609318996414, 'Países No-Anexo I': 58.456541218637994, 'Países de bajos ingresos y con déficit de alim.': 58.13172043010753, 'Países sin litoral en vías de desarrollo': 58.13172043010753, 'Pequeñas islas en vías de Desarrollo': 58.13172043010753, 'Perú': 57.482078853046595, 'Polinesia': 55.678763440860216, 'Polonia': 56.395609318996414, 'Portugal': 58.47894265232975, 'Qatar': 54.05465949820788, 'Reino Unido de Gran Bretaña e Irlanda del Norte': 56.395609318996414, 'República Centroafricana': 56.462813620071685, 'República Democrática Popular Lao': 56.09318996415771, 'República Democrática del Congo': 56.418010752688176, 'República Dominicana': 57.482078853046595, 'República Popular Democrática de Corea': 57.482078853046595, 'República Unida de Tanzanía': 55.39874551971326, 'República de Corea': 57.482078853046595, 'República Árabe Siria': 55.6339605734767, 'Rumanía': 58.47894265232975, 'Rwanda': 56.95564516129032, 'Saint Kitts y Nevis': 52.57616487455197, 'Samoa': 53.31541218637993, 'San Vicente y las Granadinas': 54.00985663082437, 'Santa Lucía': 50.806451612903224, 'Santo Tomé y Príncipe': 55.39874551971326, 'Senegal': 56.462813620071685, 'Seychelles': 46.01254480286738, 'Sierra Leona': 55.913978494623656, 'Singapur': 50.291218637992834, 'Somalia': 56.854838709677416, 'Sri Lanka': 56.83243727598566, 'Sudáfrica': 57.482078853046595, 'Sudán (ex)': 44.75806451612903, 'Suecia': 55.74596774193548, 'Suiza': 56.350806451612904, 'Suriname': 57.15725806451613, 'Tailandia': 57.482078853046595, 'Timor-Leste': 53.98745519713262, 'Togo': 57.15725806451613, 'Trinidad y Tabago': 57.11245519713262, 'Túnez': 54.704301075268816, 'Türkiye': 58.47894265232975, 'Uganda': 55.39874551971326, 'Unión Europea (27)': 58.47894265232975, 'Uruguay': 57.482078853046595, 'Vanuatu': 52.64336917562724, 'Venezuela (República Bolivariana de)': 57.482078853046595, 'Viet Nam': 57.482078853046595, 'Yemen': 54.74910394265233, 'Zambia': 57.246863799283155, 'Zimbabwe': 57.482078853046595, 'África': 58.13172043010753, 'África central': 57.482078853046595, 'África meridional': 57.482078853046595, 'África occidental': 57.482078853046595, 'África oriental': 58.13172043010753, 'África septentrional': 58.13172043010753}",50.34565421186554,62,14934,0.4635496367109541,0.893900405946966,61.943005181347154
